# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
9.057,1886.072,201.979,-14.259,202.066,14.259,46.293,0.006,46.293,0.007,5.937,0.063,28.61,-80.6,9.782,0.127,-1.12e-6,1.344,0.006,2.542e4,3404.8,18.742,0.06,215.798,166.758,3.749,0.617,3.23e7,0,113.701,0.469,0.469,0.346,0.021,0.102,0.016,0.061,-3.355e-4,0,0,0,0,9.189e-5,0.026,13.081,134.391,87.516,0.02,2.377,-6.359,676.229,327.445,0.05,0.183
9.107,1896.153,201.267,-14.219,201.354,14.22,46.59,0.006,46.59,0.007,5.934,0.086,28.61,-80.6,9.782,0.104,-2.499e-6,1.638,0.007,2.542e4,3404.8,18.742,0.06,215.86,166.758,3.754,0.615,3.216e7,0,112.721,0.469,0.469,0.346,0.021,0.102,0.013,0.05,-1.809e-4,0,0,0,0,1.374e-4,0.026,13.081,134.391,87.591,0.024,2.169,-6.425,675.353,327.405,0.05,0.184
9.157,1906.199,200.557,-14.176,200.644,14.178,46.886,0.006,46.886,0.007,5.926,0.205,28.61,-80.6,9.782,6.516e-4,-2.142e-6,-1.23,1.233,2.542e4,3404.8,18.742,0.06,216.213,166.758,3.781,0.613,3.202e7,0,111.76,0.468,0.468,0.346,0.021,0.102,8.347e-5,3.529e-4,2.873e-4,0,0,0,0,-7.797e-5,0.026,13.081,134.391,87.676,0.027,2.217,-6.49,674.48,327.366,0.05,0.185
9.207,1916.209,199.849,-14.137,199.936,14.139,47.182,0.006,47.182,0.007,5.915,0.259,28.61,-80.6,9.782,0.053,-1.972e-6,-1.684,0.016,2.542e4,3404.8,18.742,0.06,215.999,166.758,3.764,0.611,3.188e7,0,110.802,0.468,0.468,0.346,0.021,0.102,0.007,0.025,3.451e-4,0,0,0,0,-1.472e-4,0.026,13.081,134.391,87.763,0.031,2.078,-6.555,673.61,327.326,0.05,0.189
9.257,1926.184,199.143,-14.097,199.231,14.101,47.478,0.006,47.478,0.008,5.9,0.331,28.61,-80.6,9.782,0.12,-2.723e-6,-1.486,0.008,2.542e4,3404.8,18.742,0.06,215.732,166.758,3.744,0.609,3.174e7,0,109.859,0.468,0.468,0.346,0.021,0.101,0.015,0.058,4.588e-4,0,0,0,0,-1.155e-4,0.026,13.081,134.391,87.843,0.035,2.022,-6.62,672.744,327.287,0.05,0.192
9.307,1936.123,198.439,-14.058,198.526,14.064,47.772,0.006,47.772,0.008,5.881,0.397,28.61,-80.6,9.782,0.181,0,-1.14,0.002,2.542e4,3404.8,18.742,0.06,215.487,166.758,3.725,0.607,3.16e7,0,108.928,0.468,0.468,0.346,0.021,0.101,0.023,0.088,1.757e-4,0,0,0,0,-6.847e-5,0.025,13.081,134.391,87.909,0.037,1.996,-6.685,671.88,327.248,0.05,0.198
9.357,1946.028,197.737,-14.02,197.824,14.027,48.066,0.006,48.066,0.008,5.86,0.429,28.61,-80.6,9.782,0.213,-1.787e-6,-0.685,0.004,2.542e4,3404.8,18.742,0.06,215.349,166.758,3.715,0.605,3.146e7,0,108.002,0.468,0.468,0.346,0.02,0.101,0.028,0.103,2.463e-5,0,0,0,0,-2.489e-5,0.025,13.081,134.391,87.955,0.037,1.941,-6.749,671.019,327.209,0.05,0.202
9.407,1955.897,197.037,-13.985,197.124,13.991,48.358,0.007,48.358,0.008,5.84,0.398,28.61,-80.6,9.782,0.192,-1.104e-6,-0.25,0.004,2.542e4,3404.8,18.742,0.06,215.402,166.758,3.719,0.603,3.132e7,0,107.071,0.467,0.468,0.346,0.02,0.101,0.025,0.093,-2.078e-4,0,0,0,0,-3.342e-6,0.025,13.081,134.391,87.977,0.034,1.78,-6.813,670.162,327.17,0.05,0.205
9.457,1965.731,196.339,-13.948,196.425,13.955,48.65,0.007,48.65,0.008,5.819,0.428,28.61,-80.6,9.782,0.22,-1.373e-6,0.225,0.006,2.542e4,3404.8,18.742,0.06,215.281,166.758,3.709,0.601,3.118e7,0,106.166,0.467,0.467,0.346,0.02,0.101,0.029,0.106,-2.144e-4,0,0,0,0,2.714e-6,0.025,13.081,134.391,87.978,0.029,1.869,-6.877,669.307,327.131,0.05,0.208
9.507,1975.531,195.642,-13.914,195.728,13.919,48.94,0.007,48.94,0.008,5.799,0.381,28.61,-80.599,9.782,0.181,-1.265e-6,0.658,0.003,2.542e4,3404.8,18.742,0.06,215.398,166.758,3.718,0.599,3.105e7,0,105.253,0.467,0.467,0.346,0.02,0.1,0.023,0.087,-5.306e-5,0,0,0,0,2.344e-5,0.025,13.081,134.391,87.956,0.023,1.803,-6.941,668.456,327.093,0.05,0.21
9.557,1985.296,194.947,-13.88,195.033,13.884,49.23,0.007,49.23,0.008,5.781,0.331,28.61,-80.599,9.782,0.138,0,0.993,0.006,2.542e4,3404.8,18.742,0.06,215.532,166.758,3.729,0.597,3.091e7,0,104.35,0.467,0.467,0.347,0.02,0.1,0.018,0.067,-6.885e-5,0,0,0,0,5.387e-5,0.025,13.081,134.391,87.914,0.018,1.789,-7.004,667.607,327.054,0.05,0.215
9.607,1995.026,194.254,-13.845,194.34,13.849,49.518,0.007,49.518,0.008,5.764,0.333,28.61,-80.599,9.782,0.138,-1.845e-6,1.296,0.005,2.542e4,3404.8,18.742,0.06,215.509,166.758,3.727,0.594,3.078e7,0,103.468,0.467,0.467,0.347,0.02,0.1,0.018,0.067,-4.879e-4,0,0,0,0,9.231e-5,0.025,13.081,134.391,87.856,0.013,1.977,-7.068,666.762,327.016,0.05,0.217
9.657,2004.721,193.563,-13.811,193.648,13.814,49.806,0.007,49.806,0.008,5.748,0.315,28.61,-80.599,9.782,0.12,-1.472e-6,1.578,0.007,2.542e4,3404.8,18.742,0.06,215.552,166.758,3.73,0.592,3.064e7,0,102.591,0.466,0.467,0.347,0.02,0.1,0.015,0.058,-7.119e-5,0,0,0,0,1.378e-4,0.025,13.081,134.391,87.784,0.009,2.149,-7.131,665.919,326.978,0.05,0.222
9.707,2014.382,192.873,-13.779,192.958,13.781,50.093,0.007,50.093,0.008,5.734,0.244,28.61,-80.599,9.782,0.053,-6.867e-7,1.757,0.019,2.542e4,3404.8,18.742,0.06,215.774,166.758,3.747,0.59,3.051e7,0,101.714,0.466,0.466,0.347,0.02,0.1,0.007,0.026,3.597e-5,0,0,0,0,1.721e-4,0.025,13.081,134.391,87.7,0.007,2.19,-7.193,665.08,326.94,0.05,0.226
9.757,2024.008,192.185,-13.747,192.27,13.748,50.38,0.008,50.38,0.009,5.723,0.184,28.61,-80.599,9.782,0.005,-5.492e-7,-1.798,0.189,2.542e4,3404.8,18.742,0.06,215.928,166.758,3.759,0.588,3.037e7,0,100.849,0.466,0.466,0.347,0.02,0.1,6.909e-4,0.003,3.717e-4,0,0,0,0,-1.816e-4,0.025,13.081,134.391,87.61,0.005,2.277,-7.256,664.244,326.902,0.05,0.228
9.807,2033.6,191.499,-13.717,191.584,13.717,50.666,0.008,50.666,0.009,5.716,0.111,28.61,-80.599,9.782,0.077,0,-1.734,0.013,2.542e4,3404.8,18.742,0.06,215.645,166.758,3.737,0.586,3.024e7,0,99.991,0.466,0.466,0.347,0.02,0.099,0.01,0.037,-4.941e-4,0,0,0,0,-1.7e-4,0.025,13.081,134.391,87.521,0.003,2.315,-7.318,663.41,326.864,0.05,0.23
9.857,2043.158,190.813,-13.689,190.899,13.69,50.951,0.008,50.951,0.009,5.714,0.031,28.61,-80.599,9.782,0.212,5.762e-7,-1.417,0.004,2.542e4,3404.8,18.742,0.06,215.139,166.758,3.699,0.584,3.01e7,0,99.139,0.466,0.466,0.347,0.02,0.099,0.027,0.101,2.824e-4,0,0,0,0,-1.144e-4,0.024,13.081,134.391,87.441,0.005,2.102,-7.381,662.58,326.826,0.05,0.23
9.907,2052.682,190.13,-13.658,190.216,13.658,51.237,0.008,51.237,0.009,5.717,0.057,28.61,-80.599,9.782,0.24,-2.115e-6,-0.961,0.006,2.542e4,3404.8,18.742,0.06,215.02,166.758,3.689,0.582,2.997e7,0,98.299,0.466,0.466,0.347,0.019,0.099,0.031,0.115,-1.816e-4,0,0,0,0,-5.304e-5,0.024,13.081,134.391,87.381,0.008,2.181,-7.442,661.752,326.789,0.05,0.235
9.957,2062.171,189.448,-13.625,189.534,13.625,51.523,0.008,51.523,0.009,5.72,0.062,28.61,-80.599,9.782,0.247,-2.064e-6,-0.466,0.006,2.542e4,3404.8,18.742,0.06,214.972,166.758,3.686,0.58,2.984e7,0,97.462,0.465,0.465,0.347,0.019,0.099,0.032,0.118,3.742e-4,0,0,0,0,-1.253e-5,0.024,13.081,134.391,87.346,0.012,2.242,-7.504,660.928,326.751,0.05,0.237
10.007,2071.627,188.767,-13.592,188.854,13.592,51.809,0.008,51.809,0.009,5.723,0.051,28.61,-80.599,9.782,0.238,-1.25e-6,0.02,0.003,2.542e4,3404.8,18.742,0.06,214.985,166.758,3.687,0.578,2.971e7,0,96.629,0.465,0.465,0.347,0.019,0.099,0.031,0.114,4.566e-4,0,0,0,0,2.415e-8,0.024,13.081,134.391,87.335,0.016,2.278,-7.566,660.106,326.714,0.05,0.238
10.057,2081.048,188.088,-13.558,188.175,13.558,52.095,0.008,52.095,0.009,5.725,0.034,28.61,-80.599,9.782,0.222,-1.265e-6,0.482,0.005,2.542e4,3404.8,18.742,0.06,215.022,166.758,3.69,0.576,2.958e7,0,95.799,0.465,0.465,0.347,0.019,0.098,0.029,0.106,-2.307e-4,0,0,0,0,1.364e-5,0.024,13.081,134.391,87.348,0.02,2.257,-7.627,659.287,326.677,0.05,0.242
10.107,2090.435,187.411,-13.523,187.499,13.523,52.381,0.008,52.381,0.009,5.725,0.016,28.61,-80.599,9.781,0.172,-1.123e-6,0.87,0.006,2.542e4,3404.8,18.742,0.06,215.179,166.758,3.702,0.574,2.945e7,0,94.974,0.465,0.465,0.347,0.019,0.098,0.022,0.082,-1.261e-4,0,0,0,0,4.467e-5,0.024,13.081,134.391,87.382,0.025,2.279,-7.688,658.472,326.64,0.05,0.246
10.157,2099.789,186.736,-13.488,186.824,13.488,52.668,0.009,52.668,0.009,5.723,0.078,28.61,-80.599,9.781,0.109,-2.137e-6,1.141,0.007,2.542e4,3404.8,18.742,0.06,215.385,166.758,3.717,0.572,2.932e7,0,94.156,0.465,0.465,0.348,0.019,0.098,0.014,0.052,-3.261e-4,0,0,0,0,7.75e-5,0.024,13.081,134.391,87.433,0.03,2.291,-7.749,657.659,326.603,0.05,0.249
10.207,2109.109,186.062,-13.455,186.15,13.455,52.954,0.009,52.954,0.009,5.718,0.113,28.61,-80.599,9.781,0.071,-1.553e-6,1.314,0.016,2.542e4,3404.8,18.742,0.06,215.506,166.758,3.727,0.57,2.919e7,0,93.348,0.464,0.464,0.348,0.019,0.098,0.009,0.033,8.578e-5,0,0,0,0,1.034e-4,0.024,13.081,134.391,87.495,0.035,2.192,-7.809,656.889,326.567,0.05,0.251
10.257,2118.395,185.391,-13.421,185.479,13.422,53.239,0.009,53.239,0.01,5.712,0.153,28.61,-80.599,9.781,0.026,-2.865e-6,1.417,0.046,2.542e4,3404.8,18.742,0.06,215.65,166.758,3.738,0.568,2.906e7,0,92.548,0.464,0.464,0.348,0.019,0.098,0.003,0.013,-4.896e-4,0,0,0,0,1.211e-4,0.024,13.081,134.391,87.564,0.039,2.092,-7.87,656.124,326.53,0.05,0.254
10.307,2127.648,184.72,-13.386,184.808,13.389,53.525,0.009,53.525,0.01,5.701,0.259,28.61,-80.599,9.781,0.087,6.034e-7,-1.355,0.01,2.542e4,3404.8,18.742,0.06,215.409,166.758,3.719,0.566,2.893e7,0,91.768,0.464,0.464,0.348,0.019,0.098,0.011,0.041,-3.245e-5,0,0,0,0,-1.116e-4,0.024,13.081,134.391,87.634,0.041,2.213,-7.93,655.36,326.493,0.05,0.255
10.357,2136.867,184.052,-13.353,184.14,13.357,53.809,0.009,53.809,0.01,5.686,0.34,28.61,-80.599,9.781,0.173,-2.461e-6,-1.104,0.007,2.542e4,3404.8,18.742,0.06,215.078,166.758,3.694,0.564,2.881e7,0,90.995,0.464,0.464,0.348,0.019,0.097,0.022,0.083,6.986e-6,0,0,0,0,-7.462e-5,0.024,13.081,134.391,87.696,0.042,2.278,-7.99,654.6,326.457,0.05,0.256
10.407,2146.053,183.385,-13.321,183.473,13.326,54.093,0.009,54.093,0.01,5.668,0.37,28.61,-80.599,9.781,0.209,-1.34e-6,-0.75,0.005,2.542e4,3404.8,18.742,0.06,214.932,166.758,3.683,0.562,2.868e7,0,90.221,0.464,0.464,0.348,0.019,0.097,0.027,0.099,-2.401e-4,0,0,0,0,-3.471e-5,0.023,13.081,134.391,87.743,0.041,2.23,-8.049,653.842,326.421,0.05,0.258
10.457,2155.206,182.72,-13.29,182.807,13.296,54.376,0.009,54.376,0.01,5.649,0.391,28.61,-80.599,9.781,0.235,-1.798e-6,-0.34,0.005,2.542e4,3404.8,18.742,0.06,214.822,166.758,3.674,0.56,2.856e7,0,89.454,0.464,0.464,0.348,0.019,0.097,0.03,0.111,-2.566e-4,0,0,0,0,-7.196e-6,0.023,13.081,134.391,87.77,0.037,2.216,-8.109,653.088,326.385,0.05,0.259
10.507,2164.325,182.056,-13.26,182.143,13.266,54.658,0.01,54.658,0.01,5.629,0.4,28.61,-80.599,9.781,0.248,-1.368e-6,0.111,0.006,2.542e4,3404.8,18.742,0.06,214.757,166.758,3.669,0.558,2.843e7,0,88.692,0.463,0.463,0.348,0.018,0.097,0.032,0.118,2.813e-4,0,0,0,0,7.672e-7,0.023,13.081,134.391,87.776,0.031,2.231,-8.168,652.335,326.349,0.05,0.26
10.557,2173.412,181.394,-13.231,181.481,13.236,54.939,0.01,54.939,0.01,5.611,0.348,28.61,-80.599,9.781,0.197,-9.644e-7,0.507,0.006,2.542e4,3404.8,18.742,0.06,214.918,166.758,3.682,0.556,2.831e7,0,87.923,0.463,0.463,0.348,0.018,0.097,0.025,0.094,-3.451e-4,0,0,0,0,1.622e-5,0.023,13.081,134.391,87.76,0.024,2.109,-8.227,651.586,326.313,0.05,0.26
10.607,2182.465,180.733,-13.202,180.82,13.206,55.219,0.01,55.219,0.01,5.594,0.325,28.61,-80.599,9.781,0.174,-1.283e-6,0.851,0.006,2.542e4,3404.8,18.742,0.06,214.981,166.758,3.686,0.554,2.818e7,0,87.171,0.463,0.463,0.348,0.018,0.096,0.022,0.083,3.469e-4,0,0,0,0,4.594e-5,0.023,13.081,134.391,87.726,0.017,2.135,-8.286,650.839,326.278,0.05,0.262
10.657,2191.485,180.074,-13.175,180.16,13.178,55.499,0.01,55.499,0.01,5.579,0.281,28.61,-80.599,9.781,0.128,-2.696e-6,1.11,0.008,2.542e4,3404.8,18.742,0.06,215.131,166.758,3.698,0.552,2.806e7,0,86.421,0.463,0.463,0.348,0.018,0.096,0.016,0.06,-8.19e-6,0,0,0,0,7.887e-5,0.023,13.081,134.391,87.676,0.011,2.13,-8.345,650.095,326.242,0.05,0.263
10.707,2200.472,179.416,-13.146,179.502,13.149,55.777,0.01,55.777,0.01,5.565,0.27,28.61,-80.599,9.781,0.115,-2.284e-6,1.331,0.012,2.542e4,3404.8,18.742,0.06,215.159,166.758,3.7,0.551,2.794e7,0,85.687,0.463,0.463,0.348,0.018,0.096,0.015,0.055,-1.046e-4,0,0,0,0,1.142e-4,0.023,13.081,134.391,87.615,0.006,2.269,-8.403,649.354,326.207,0.05,0.264
10.757,2209.427,178.759,-13.119,178.845,13.121,56.055,0.01,56.055,0.011,5.552,0.222,28.61,-80.599,9.781,0.061,-1.561e-6,1.493,0.024,2.542e4,3404.8,18.742,0.06,215.337,166.758,3.714,0.549,2.781e7,0,84.952,0.463,0.463,0.349,0.018,0.096,0.008,0.029,2.378e-4,0,0,0,0,1.446e-4,0.023,13.081,134.391,87.544,0.002,2.305,-8.461,648.616,326.171,0.05,0.265
10.807,2218.348,178.104,-13.094,178.19,13.095,56.333,0.01,56.333,0.011,5.544,0.125,28.61,-80.599,9.781,0.049,5.184e-7,-1.496,0.025,2.542e4,3404.8,18.742,0.06,215.364,166.758,3.716,0.547,2.769e7,0,84.218,0.462,0.462,0.349,0.018,0.096,0.006,0.024,3.223e-4,0,0,0,0,-1.462e-4,0.023,13.081,134.391,87.468,0.001,2.177,-8.519,647.88,326.136,0.05,0.265
10.857,2227.237,177.45,-13.069,177.536,13.069,56.61,0.011,56.61,0.011,5.539,0.065,28.61,-80.599,9.781,0.118,4.252e-7,-1.353,0.009,2.542e4,3404.8,18.742,0.06,215.096,166.758,3.695,0.545,2.757e7,0,83.498,0.462,0.462,0.349,0.018,0.096,0.015,0.056,4.838e-4,0,0,0,0,-1.205e-4,0.023,13.081,134.391,87.396,0.002,2.163,-8.577,647.147,326.101,0.05,0.266
10.907,2236.093,176.797,-13.043,176.883,13.043,56.886,0.011,56.886,0.011,5.537,0.017,28.61,-80.599,9.781,0.174,0,-1.108,0.006,2.542e4,3404.8,18.742,0.06,214.877,166.758,3.679,0.543,2.745e7,0,82.785,0.462,0.462,0.349,0.018,0.095,0.022,0.083,-4.799e-4,0,0,0,0,-8.142e-5,0.023,13.081,134.391,87.335,0.004,2.154,-8.635,646.416,326.066,0.05,0.267
10.957,2244.917,176.145,-13.018,176.232,13.019,57.163,0.011,57.163,0.011,5.538,0.055,28.61,-80.599,9.781,0.255,-7.793e-7,-0.742,0.004,2.542e4,3404.8,18.742,0.06,214.571,166.758,3.655,0.541,2.732e7,0,82.077,0.462,0.462,0.349,0.018,0.095,0.033,0.121,-2.408e-4,0,0,0,0,-3.685e-5,0.023,13.081,134.391,87.288,0.007,2.017,-8.692,645.688,326.032,0.05,0.268
11.007,2253.708,175.495,-12.994,175.582,12.994,57.44,0.011,57.44,0.011,5.543,0.112,28.61,-80.599,9.781,0.319,-1.362e-6,-0.244,0.006,2.542e4,3404.8,18.742,0.06,214.33,166.758,3.637,0.539,2.72e7,0,81.374,0.462,0.462,0.349,0.018,0.095,0.041,0.151,1.26e-4,0,0,0,0,-4.021e-6,0.022,13.081,134.391,87.263,0.012,1.866,-8.749,644.963,325.997,0.05,0.269
11.057,2262.466,174.846,-12.964,174.934,12.964,57.718,0.011,57.718,0.011,5.547,0.063,28.61,-80.599,9.781,0.267,-1.565e-6,0.233,0.007,2.542e4,3404.8,18.742,0.06,214.496,166.758,3.649,0.537,2.708e7,0,80.671,0.462,0.462,0.349,0.018,0.095,0.035,0.126,-1.789e-4,0,0,0,0,3.696e-6,0.022,13.081,134.391,87.263,0.018,1.996,-8.806,644.241,325.962,0.05,0.269
11.107,2271.192,174.199,-12.934,174.287,12.934,57.995,0.011,57.995,0.011,5.549,0.033,28.61,-80.599,9.781,0.232,-7.487e-7,0.648,0.008,2.542e4,3404.8,18.742,0.06,214.602,166.758,3.657,0.535,2.696e7,0,79.973,0.461,0.461,0.349,0.018,0.095,0.03,0.11,4.765e-4,0,0,0,0,2.872e-5,0.022,13.081,134.391,87.286,0.025,2.002,-8.863,643.521,325.928,0.05,0.27
11.157,2279.886,173.553,-12.904,173.641,12.904,58.272,0.012,58.272,0.011,5.55,0.019,28.61,-80.599,9.781,0.171,-2.069e-6,0.982,0.008,2.542e4,3404.8,18.742,0.06,214.803,166.758,3.673,0.533,2.684e7,0,79.279,0.461,0.461,0.349,0.017,0.095,0.022,0.08,-1.008e-4,0,0,0,0,6.644e-5,0.022,13.081,134.391,87.327,0.032,2.034,-8.919,642.804,325.894,0.05,0.271
11.207,2288.548,172.908,-12.874,172.997,12.874,58.55,0.012,58.55,0.011,5.547,0.09,28.61,-80.599,9.781,0.086,-7.459e-7,1.181,0.015,2.542e4,3404.8,18.742,0.06,215.095,166.758,3.695,0.531,2.672e7,0,78.592,0.461,0.461,0.349,0.017,0.095,0.011,0.041,-2.314e-4,0,0,0,0,9.671e-5,0.022,13.081,134.391,87.382,0.038,2.103,-8.976,642.09,325.86,0.05,0.272
11.257,2297.177,172.265,-12.846,172.354,12.846,58.827,0.012,58.827,0.012,5.542,0.118,28.61,-80.599,9.781,0.049,-1.852e-6,1.295,0.025,2.542e4,3404.8,18.742,0.06,215.212,166.758,3.704,0.529,2.661e7,0,77.908,0.461,0.461,0.349,0.017,0.094,0.006,0.023,-1.015e-4,0,0,0,0,1.172e-4,0.022,13.081,134.391,87.444,0.042,2.002,-9.032,641.378,325.826,0.05,0.272
11.307,2305.774,171.624,-12.817,171.713,12.818,59.104,0.012,59.104,0.012,5.535,0.157,28.61,-80.599,9.781,0.003,-9.418e-7,-1.277,0.385,2.542e4,3404.8,18.742,0.06,215.362,166.758,3.716,0.527,2.649e7,0,77.232,0.461,0.461,0.349,0.017,0.094,4.032e-4,0.002,-7.131e-5,0,0,0,0,-1.147e-4,0.022,13.081,134.391,87.51,0.046,1.937,-9.088,640.669,325.792,0.05,0.273
11.357,2314.339,170.983,-12.788,171.073,12.79,59.381,0.012,59.381,0.012,5.526,0.218,28.61,-80.599,9.781,0.083,-1.12e-6,-1.264,0.013,2.542e4,3404.8,18.742,0.06,215.056,166.758,3.692,0.525,2.637e7,0,76.566,0.461,0.461,0.349,0.017,0.094,0.011,0.039,-4.411e-4,0,0,0,0,-1.134e-4,0.022,13.081,134.391,87.576,0.047,1.963,-9.143,639.963,325.758,0.05,0.274
11.407,2322.872,170.345,-12.76,170.434,12.763,59.657,0.012,59.657,0.012,5.513,0.269,28.61,-80.599,9.781,0.149,0,-1.077,0.006,2.542e4,3404.8,18.742,0.06,214.802,166.758,3.673,0.523,2.625e7,0,75.907,0.46,0.461,0.349,0.017,0.094,0.019,0.07,-3.121e-4,0,0,0,0,-8.289e-5,0.022,13.081,134.391,87.635,0.047,1.969,-9.199,639.259,325.725,0.05,0.275
11.457,2331.374,169.707,-12.734,169.796,12.737,59.932,0.012,59.932,0.012,5.499,0.288,28.61,-80.599,9.781,0.178,-1.901e-6,-0.828,0.006,2.542e4,3404.8,18.742,0.06,214.683,166.758,3.664,0.522,2.613e7,0,75.249,0.46,0.46,0.35,0.017,0.094,0.023,0.084,7.186e-5,0,0,0,0,-4.941e-5,0.022,13.081,134.391,87.683,0.046,1.898,-9.254,638.558,325.691,0.05,0.275
11.507,2339.843,169.071,-12.707,169.16,12.711,60.206,0.013,60.206,0.012,5.484,0.33,28.61,-80.599,9.781,0.234,-1.57e-6,-0.51,0.005,2.542e4,3404.8,18.742,0.06,214.471,166.758,3.647,0.52,2.602e7,0,74.603,0.46,0.46,0.35,0.017,0.094,0.03,0.11,3.648e-4,0,0,0,0,-1.886e-5,0.022,13.081,134.391,87.716,0.043,1.951,-9.309,637.859,325.658,0.05,0.276
11.557,2348.281,168.437,-12.681,168.525,12.686,60.48,0.013,60.48,0.012,5.467,0.35,28.61,-80.599,9.781,0.261,-1.711e-6,-0.129,0.004,2.542e4,3404.8,18.742,0.06,214.358,166.758,3.639,0.518,2.59e7,0,73.959,0.46,0.46,0.35,0.017,0.093,0.034,0.122,-3.46e-4,0,0,0,0,-1.219e-6,0.022,13.081,134.391,87.732,0.039,1.974,-9.364,637.163,325.624,0.05,0.277
11.607,2356.687,167.803,-12.656,167.892,12.66,60.753,0.013,60.753,0.012,5.449,0.337,28.61,-80.599,9.781,0.249,-1.658e-6,0.251,0.003,2.542e4,3404.8,18.742,0.06,214.385,166.758,3.641,0.516,2.579e7,0,73.313,0.46,0.46,0.35,0.017,0.093,0.032,0.117,-1.449e-4,0,0,0,0,4.641e-6,0.021,13.081,134.391,87.729,0.034,1.936,-9.418,636.47,325.591,0.05,0.278
11.657,2365.061,167.171,-12.63,167.259,12.635,61.025,0.013,61.025,0.012,5.432,0.342,28.61,-80.599,9.781,0.257,-1.607e-6,0.633,0.003,2.542e4,3404.8,18.742,0.06,214.343,166.758,3.638,0.514,2.567e7,0,72.679,0.46,0.46,0.35,0.017,0.093,0.033,0.121,-4.222e-4,0,0,0,0,2.975e-5,0.021,13.081,134.391,87.707,0.03,2.014,-9.473,635.779,325.558,0.05,0.278
11.707,2373.404,166.54,-12.606,166.628,12.61,61.296,0.013,61.296,0.012,5.416,0.319,28.61,-80.599,9.781,0.229,-9.332e-7,0.995,0.004,2.542e4,3404.8,18.742,0.06,214.427,166.758,3.644,0.512,2.556e7,0,72.044,0.46,0.46,0.35,0.017,0.093,0.03,0.107,3.284e-4,0,0,0,0,7.403e-5,0.021,13.081,134.391,87.666,0.025,2.04,-9.527,635.091,325.525,0.05,0.279
11.757,2381.715,165.91,-12.583,165.998,12.586,61.567,0.014,61.567,0.013,5.401,0.272,28.61,-80.599,9.781,0.17,-1.031e-6,1.283,0.007,2.542e4,3404.8,18.742,0.06,214.621,166.758,3.659,0.51,2.544e7,0,71.41,0.459,0.46,0.35,0.017,0.093,0.022,0.08,1.593e-4,0,0,0,0,1.239e-4,0.021,13.081,134.391,87.609,0.02,2.022,-9.581,634.406,325.493,0.05,0.28
11.807,2389.995,165.282,-12.56,165.37,12.562,61.837,0.014,61.837,0.013,5.388,0.239,28.61,-80.599,9.781,0.127,-4.82e-7,1.511,0.01,2.542e4,3404.8,18.742,0.06,214.764,166.758,3.67,0.508,2.533e7,0,70.786,0.459,0.459,0.35,0.017,0.093,0.016,0.059,1.316e-4,0,0,0,0,1.733e-4,0.021,13.081,134.391,87.538,0.016,2.083,-9.635,633.723,325.46,0.05,0.281
11.857,2398.243,164.654,-12.539,164.742,12.539,62.106,0.014,62.106,0.013,5.378,0.154,28.61,-80.599,9.781,0.015,-1.244e-6,1.6,0.068,2.542e4,3404.8,18.742,0.06,215.155,166.758,3.7,0.506,2.521e7,0,70.159,0.459,0.459,0.35,0.017,0.093,0.002,0.007,2.025e-4,0,0,0,0,1.958e-4,0.021,13.081,134.391,87.46,0.013,1.966,-9.689,633.043,325.428,0.05,0.281
11.907,2406.461,164.028,-12.516,164.116,12.516,62.374,0.014,62.374,0.013,5.372,0.124,28.61,-80.599,9.781,0.03,-2.508e-6,-1.586,0.036,2.542e4,3404.8,18.742,0.06,215.085,166.758,3.694,0.505,2.51e7,0,69.548,0.459,0.459,0.35,0.017,0.092,0.004,0.014,4.002e-4,0,0,0,0,-1.938e-4,0.021,13.081,134.391,87.38,0.012,2.049,-9.742,632.365,325.395,0.05,0.282
11.957,2414.646,163.403,-12.492,163.491,12.493,62.643,0.014,62.643,0.013,5.365,0.131,28.61,-80.599,9.78,0.024,-1.4e-6,-1.557,0.044,2.542e4,3404.8,18.742,0.06,215.092,166.758,3.695,0.503,2.499e7,0,68.948,0.459,0.459,0.35,0.016,0.092,0.003,0.011,4.018e-4,0,0,0,0,-1.884e-4,0.021,13.081,134.391,87.301,0.011,2.269,-9.795,631.69,325.363,0.05,0.283
