# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
4.89,1061.442,271.255,-20.485,271.318,20.485,19.948,0.002,19.948,0.006,5.843,0.015,28.61,-80.6,9.789,0.122,-2.562e-6,-0.156,0.014,2.532e4,3342,18.647,0.059,218.485,167.67,3.885,0.807,5.207e7,0,270.622,0.495,0.495,0.336,0.035,0.123,0.016,0.063,-4.404e-4,0,0,0,0,-6.891e-7,0.035,13.081,134.391,88.222,0.024,1.995,8.101,892.21,336.208,0.05,0.198
4.94,1074.979,270.233,-20.378,270.297,20.378,20.24,0.002,20.24,0.006,5.842,0.051,28.61,-80.6,9.789,0.109,-3.461e-6,0.509,0.011,2.532e4,3342,18.647,0.059,218.486,167.67,3.885,0.804,5.181e7,0,267.937,0.494,0.494,0.336,0.035,0.123,0.014,0.056,-7.05e-5,0,0,0,0,7.364e-6,0.035,13.081,134.391,88.232,0.041,1.986,8.013,890.77,336.155,0.05,0.2
4.99,1088.466,269.217,-20.269,269.281,20.27,20.532,0.002,20.532,0.006,5.837,0.153,28.61,-80.6,9.789,0.07,6.796e-7,1.026,0.023,2.532e4,3342,18.647,0.059,218.581,167.67,3.892,0.801,5.157e7,0,265.283,0.494,0.494,0.336,0.035,0.123,0.009,0.036,-1.769e-4,0,0,0,0,3.016e-5,0.034,13.081,134.391,88.272,0.051,1.957,7.925,889.335,336.101,0.05,0.201
5.04,1101.901,268.207,-20.162,268.27,20.164,20.824,0.002,20.824,0.006,5.826,0.29,28.61,-80.6,9.789,0.017,3.325e-7,1.267,0.101,2.532e4,3342,18.647,0.059,218.733,167.67,3.904,0.798,5.132e7,0,262.664,0.493,0.493,0.336,0.034,0.122,0.002,0.008,-4.078e-4,0,0,0,0,4.636e-5,0.034,13.081,134.391,88.331,0.055,1.915,7.838,887.906,336.049,0.05,0.203
5.09,1115.286,267.201,-20.056,267.264,20.06,21.115,0.002,21.115,0.007,5.808,0.414,28.61,-80.6,9.789,0.034,0,-1.219,0.046,2.532e4,3342,18.647,0.059,218.623,167.67,3.895,0.796,5.107e7,0,260.082,0.493,0.493,0.337,0.034,0.122,0.004,0.017,8.085e-5,0,0,0,0,-4.322e-5,0.034,13.081,134.391,88.395,0.052,1.841,7.751,886.483,335.996,0.05,0.204
5.14,1128.621,266.201,-19.953,266.264,19.959,21.405,0.002,21.405,0.007,5.784,0.523,28.61,-80.6,9.789,0.078,-1.355e-6,-0.915,0.019,2.532e4,3342,18.647,0.059,218.41,167.67,3.879,0.793,5.083e7,0,257.538,0.492,0.492,0.337,0.034,0.122,0.01,0.04,-2.64e-4,0,0,0,0,-2.455e-5,0.034,13.081,134.391,88.449,0.038,1.791,7.664,885.064,335.943,0.05,0.205
5.19,1141.907,265.206,-19.851,265.268,19.861,21.693,0.003,21.693,0.007,5.755,0.638,28.61,-80.6,9.789,0.124,-1.177e-6,-0.368,0.012,2.532e4,3342,18.647,0.059,218.195,167.67,3.862,0.79,5.058e7,0,255.036,0.492,0.492,0.337,0.033,0.121,0.016,0.064,-2.415e-5,0,0,0,0,-4.002e-6,0.034,13.081,134.391,88.482,0.017,1.853,7.578,883.651,335.891,0.05,0.207
5.24,1155.142,264.216,-19.754,264.278,19.762,21.98,0.003,21.98,0.007,5.724,0.553,28.61,-80.6,9.789,0.095,-1.517e-6,0.257,0.016,2.532e4,3342,18.647,0.059,218.257,167.67,3.867,0.787,5.034e7,0,252.54,0.491,0.491,0.337,0.033,0.121,0.013,0.048,-2.129e-4,0,0,0,0,1.968e-6,0.034,13.081,134.391,88.484,-0.009,1.708,7.492,882.243,335.839,0.05,0.208
5.29,1168.328,263.23,-19.66,263.292,19.665,22.266,0.003,22.266,0.007,5.699,0.46,28.61,-80.6,9.789,0.06,0,0.639,0.02,2.532e4,3342,18.647,0.059,218.339,167.67,3.873,0.784,5.01e7,0,250.083,0.491,0.491,0.337,0.033,0.121,0.008,0.031,-2.249e-4,0,0,0,0,1.225e-5,0.034,13.081,134.391,88.46,-0.029,1.654,7.406,880.84,335.787,0.05,0.21
5.34,1181.465,262.25,-19.566,262.311,19.57,22.55,0.003,22.55,0.007,5.678,0.391,28.61,-80.6,9.789,0.033,7.494e-7,0.889,0.04,2.532e4,3342,18.647,0.059,218.394,167.67,3.878,0.781,4.986e7,0,247.664,0.49,0.49,0.337,0.033,0.12,0.004,0.017,1.382e-4,0,0,0,0,2.387e-5,0.034,13.081,134.391,88.42,-0.037,1.706,7.32,879.443,335.735,0.05,0.211
5.39,1194.553,261.274,-19.474,261.335,19.476,22.834,0.003,22.834,0.007,5.661,0.296,28.61,-80.6,9.789,0.005,-3.506e-6,-0.944,0.256,2.532e4,3342,18.647,0.059,218.456,167.67,3.882,0.779,4.963e7,0,245.275,0.49,0.49,0.338,0.032,0.12,6.553e-4,0.003,2.9e-4,0,0,0,0,-2.711e-5,0.033,13.081,134.391,88.372,-0.033,1.738,7.235,878.051,335.684,0.05,0.212
5.44,1207.593,260.302,-19.381,260.364,19.383,23.116,0.003,23.116,0.007,5.647,0.289,28.61,-80.6,9.789,0.01,-1.096e-6,-0.912,0.084,2.532e4,3342,18.647,0.059,218.394,167.67,3.878,0.776,4.939e7,0,242.925,0.489,0.489,0.338,0.032,0.12,0.001,0.005,1.019e-4,0,0,0,0,-2.549e-5,0.033,13.081,134.391,88.325,-0.018,1.921,7.151,876.664,335.632,0.05,0.214
5.49,1220.584,259.336,-19.292,259.397,19.293,23.398,0.003,23.398,0.007,5.634,0.178,28.61,-80.6,9.788,0.055,-2.368e-6,-0.785,0.019,2.532e4,3342,18.647,0.059,218.183,167.67,3.862,0.773,4.916e7,0,240.593,0.489,0.489,0.338,0.032,0.119,0.007,0.028,-1.197e-5,0,0,0,0,-1.904e-5,0.033,13.081,134.391,88.281,0.004,1.897,7.066,875.282,335.581,0.05,0.215
5.54,1233.526,258.373,-19.204,258.434,19.205,23.68,0.003,23.68,0.007,5.628,0.08,28.61,-80.6,9.788,0.094,-2.186e-6,-0.392,0.014,2.532e4,3342,18.647,0.059,217.992,167.67,3.847,0.77,4.892e7,0,238.288,0.488,0.488,0.338,0.031,0.119,0.012,0.048,3.059e-4,0,0,0,0,-4.789e-6,0.033,13.081,134.391,88.251,0.03,1.828,6.982,873.905,335.53,0.05,0.216
5.59,1246.421,257.415,-19.114,257.477,19.115,23.961,0.003,23.961,0.007,5.625,0.082,28.61,-80.6,9.788,0.094,-1.71e-6,0.089,0.011,2.532e4,3342,18.647,0.059,217.952,167.67,3.844,0.768,4.869e7,0,236.012,0.488,0.488,0.338,0.031,0.119,0.012,0.048,-2.045e-4,0,0,0,0,2.486e-7,0.033,13.081,134.391,88.244,0.051,1.844,6.898,872.534,335.479,0.05,0.218
5.64,1259.268,256.462,-19.024,256.523,19.024,24.242,0.003,24.242,0.007,5.62,0.125,28.61,-80.6,9.788,0.075,-1.386e-6,0.501,0.018,2.532e4,3342,18.647,0.059,217.977,167.67,3.846,0.765,4.846e7,0,233.759,0.487,0.488,0.338,0.031,0.118,0.01,0.038,2.87e-5,0,0,0,0,7.907e-6,0.033,13.081,134.391,88.26,0.064,1.835,6.815,871.167,335.429,0.05,0.219
5.69,1272.067,255.513,-18.933,255.574,18.934,24.523,0.003,24.523,0.007,5.611,0.222,28.61,-80.6,9.788,0.034,-1.786e-6,0.782,0.033,2.532e4,3342,18.647,0.059,218.089,167.67,3.854,0.762,4.823e7,0,231.533,0.487,0.487,0.338,0.031,0.118,0.004,0.017,9.231e-5,0,0,0,0,1.946e-5,0.033,13.081,134.391,88.293,0.065,1.854,6.732,869.806,335.378,0.05,0.221
5.74,1284.819,254.568,-18.842,254.63,18.846,24.803,0.003,24.803,0.008,5.597,0.355,28.61,-80.6,9.788,0.024,-2.842e-6,-0.809,0.053,2.532e4,3342,18.647,0.059,218.084,167.67,3.854,0.759,4.8e7,0,229.339,0.487,0.487,0.339,0.03,0.118,0.003,0.013,-2.253e-5,0,0,0,0,-2.095e-5,0.033,13.081,134.391,88.335,0.052,1.917,6.649,868.449,335.328,0.05,0.222
5.79,1297.524,253.628,-18.753,253.69,18.759,25.083,0.003,25.083,0.008,5.576,0.467,28.61,-80.6,9.788,0.074,-1.633e-6,-0.565,0.02,2.532e4,3342,18.647,0.059,217.858,167.67,3.837,0.757,4.778e7,0,227.174,0.486,0.486,0.339,0.03,0.117,0.01,0.037,3.974e-4,0,0,0,0,-1.03e-5,0.032,13.081,134.391,88.37,0.028,1.973,6.566,867.098,335.278,0.05,0.223
5.84,1310.182,252.693,-18.668,252.754,18.675,25.361,0.003,25.361,0.008,5.551,0.513,28.61,-80.6,9.788,0.096,-1.032e-6,-0.159,0.012,2.532e4,3342,18.647,0.059,217.736,167.67,3.827,0.754,4.755e7,0,225.03,0.486,0.486,0.339,0.03,0.117,0.013,0.048,7.097e-6,0,0,0,0,-8.192e-7,0.032,13.081,134.391,88.388,2.582e-5,1.984,6.484,865.751,335.228,0.05,0.225
5.89,1322.793,251.762,-18.585,251.822,18.59,25.638,0.004,25.638,0.008,5.526,0.463,28.61,-80.6,9.788,0.077,-1.33e-6,0.261,0.015,2.532e4,3342,18.647,0.059,217.766,167.67,3.83,0.751,4.733e7,0,222.901,0.485,0.485,0.339,0.03,0.117,0.01,0.039,2.464e-4,0,0,0,0,2.235e-6,0.032,13.081,134.391,88.385,-0.022,1.909,6.402,864.41,335.178,0.05,0.226
5.94,1335.358,250.835,-18.502,250.895,18.508,25.914,0.004,25.914,0.008,5.504,0.451,28.61,-80.6,9.788,0.072,-1.496e-6,0.589,0.02,2.532e4,3342,18.647,0.059,217.744,167.67,3.828,0.749,4.711e7,0,220.807,0.485,0.485,0.339,0.029,0.116,0.009,0.036,2.806e-4,0,0,0,0,1.144e-5,0.032,13.081,134.391,88.363,-0.036,1.978,6.32,863.073,335.129,0.05,0.228
