# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
103.138,1668.919,-24.187,0.025,24.188,0.043,18.71,0.146,18.711,0.447,2.035,0.035,32.32,106.764,9.786,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.071,3.017e6,0,257.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.974,19.323,725.874,343.009,0.5,0.482
103.638,1656.828,-24.175,0.025,24.175,0.053,17.699,0.146,17.699,0.472,2.012,0.047,32.32,106.764,9.786,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.071,3.018e6,0,257.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.927,19.436,726.91,343.077,0.5,0.483
104.138,1644.744,-24.162,0.025,24.163,0.043,16.688,0.145,16.689,0.499,2.029,0.035,32.32,106.764,9.786,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.018e6,0,257.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.105,19.548,727.945,343.145,0.5,0.483
104.638,1632.666,-24.15,0.025,24.15,0.043,15.669,0.145,15.67,0.531,2.047,0.036,32.32,106.764,9.786,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.019e6,0,257.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.124,19.661,728.98,343.214,0.5,0.483
105.138,1620.594,-24.137,0.025,24.138,0.077,14.636,0.145,14.637,0.568,2.084,0.073,32.32,106.764,9.786,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.02e6,0,257.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.235,19.774,730.014,343.282,0.5,0.483
105.638,1608.528,-24.125,0.025,24.125,0.057,13.588,0.145,13.589,0.611,2.11,0.052,32.32,106.764,9.786,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.02e6,0,257.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.219,19.886,731.048,343.35,0.5,0.483
106.138,1596.469,-24.113,0.025,24.113,0.054,12.527,0.145,12.528,0.662,2.133,0.048,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.021e6,0,257.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.234,19.999,732.081,343.418,0.5,0.483
106.638,1584.416,-24.1,0.025,24.101,0.097,11.472,0.144,11.473,0.722,2.086,0.094,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.021e6,0,257.716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.91,20.111,733.114,343.486,0.5,0.483
107.138,1572.369,-24.088,0.024,24.088,0.025,10.429,0.144,10.43,0.793,2.088,0.003,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.022e6,0,257.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.101,20.224,734.146,343.554,0.5,0.483
107.638,1560.328,-24.075,0.025,24.076,0.088,9.395,0.144,9.396,0.879,2.046,0.085,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.023e6,0,257.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.887,20.336,735.178,343.623,0.5,0.483
108.138,1548.294,-24.062,0.026,24.065,0.198,8.397,0.144,8.398,0.982,1.947,0.197,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.023e6,0,257.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.57,20.448,736.209,343.691,0.5,0.483
108.638,1536.266,-24.051,0.024,24.051,0.031,7.421,0.144,7.422,1.109,1.958,0.02,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.024e6,0,257.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.005,20.561,737.24,343.759,0.5,0.484
109.138,1524.243,-24.039,0.024,24.039,0.054,6.436,0.143,6.438,1.277,1.982,0.049,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.024e6,0,257.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.084,20.673,738.27,343.827,0.5,0.484
109.638,1512.227,-24.027,0.024,24.027,0.024,5.446,0.143,5.448,1.507,1.979,0.005,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.025e6,0,257.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.977,20.785,739.299,343.895,0.5,0.484
110.138,1500.217,-24.014,0.024,24.015,0.061,4.449,0.143,4.451,1.842,2.007,0.056,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.026e6,0,257.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.123,20.897,740.328,343.962,0.5,0.484
110.638,1488.213,-24.002,0.024,24.002,0.027,3.444,0.143,3.447,2.376,2.014,0.013,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.026e6,0,257.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.046,21.009,741.357,344.03,0.5,0.484
111.138,1476.214,-23.99,0.024,23.99,0.027,2.435,0.143,2.439,3.354,2.02,0.013,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.027e6,0,257.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.053,21.121,742.385,344.098,0.5,0.484
111.638,1464.222,-23.978,0.025,23.979,0.119,1.44,0.143,1.447,5.654,1.962,0.117,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.028e6,0,257.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.742,21.233,743.412,344.166,0.5,0.484
112.138,1452.236,-23.966,0.024,23.966,0.063,0.451,0.142,0.473,17.5,1.991,0.059,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.028e6,0,257.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.113,21.345,744.439,344.234,0.5,0.484
112.638,1440.256,-23.954,0.024,23.955,0.12,-0.559,0.142,0.577,165.73,2.05,0.117,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.029e6,0,257.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.285,21.456,745.466,344.302,0.5,0.484
113.138,1428.282,-23.942,0.023,23.942,0.024,-1.584,0.142,1.59,174.879,2.051,0.002,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.029e6,0,257.676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.062,21.568,746.492,344.369,0.5,0.484
113.638,1416.314,-23.93,0.024,23.931,0.052,-2.615,0.142,2.619,176.897,2.074,0.046,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,3.03e6,0,257.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.17,21.68,747.517,344.437,0.5,0.485
114.138,1404.352,-23.919,0.024,23.919,0.044,-3.648,0.142,3.65,177.777,2.055,0.038,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.03e6,0,257.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.989,21.791,748.542,344.505,0.5,0.485
114.638,1392.395,-23.907,0.024,23.907,0.081,-4.685,0.141,4.687,178.271,2.094,0.077,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.031e6,0,257.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.251,21.903,749.566,344.572,0.5,0.485
115.138,1380.445,-23.895,0.024,23.895,0.085,-5.742,0.141,5.744,178.592,2.135,0.081,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.032e6,0,257.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.299,22.015,750.59,344.64,0.5,0.485
115.638,1368.501,-23.883,0.023,23.883,0.03,-6.811,0.141,6.813,178.814,2.144,0.019,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.032e6,0,257.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.188,22.126,751.614,344.707,0.5,0.485
116.138,1356.562,-23.871,0.023,23.872,0.047,-7.878,0.141,7.88,178.976,2.124,0.041,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.033e6,0,257.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.051,22.237,752.636,344.775,0.5,0.485
116.638,1344.629,-23.86,0.023,23.86,0.038,-8.944,0.141,8.945,179.099,2.139,0.03,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.033e6,0,257.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.204,22.349,753.659,344.842,0.5,0.485
117.138,1332.702,-23.848,0.024,23.849,0.128,-10.029,0.14,10.03,179.198,2.201,0.125,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.034e6,0,257.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.451,22.46,754.681,344.91,0.5,0.485
117.638,1320.781,-23.836,0.023,23.836,0.057,-11.136,0.14,11.137,179.279,2.227,0.052,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.034e6,0,257.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.335,22.571,755.702,344.977,0.5,0.485
118.138,1308.866,-23.825,0.023,23.825,0.084,-12.26,0.14,12.261,179.346,2.268,0.081,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.035e6,0,257.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.43,22.682,756.723,345.044,0.5,0.485
118.638,1296.957,-23.813,0.023,23.813,0.056,-13.4,0.14,13.401,179.402,2.293,0.051,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.036e6,0,257.681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.398,22.794,757.752,345.112,0.5,0.486
119.138,1285.053,-23.801,0.023,23.801,0.026,-14.545,0.14,14.546,179.45,2.287,0.011,32.32,106.764,9.787,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.036e6,0,257.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.274,22.905,758.816,345.179,0.5,0.486
119.638,1273.156,-23.789,0.024,23.789,0.027,-15.687,0.139,15.688,179.491,2.281,0.013,32.32,106.764,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.037e6,0,257.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.263,23.016,759.879,345.246,0.5,0.486
120.138,1261.264,-23.777,0.024,23.777,0.054,-16.821,0.139,16.822,179.526,2.257,0.048,32.32,106.764,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.038e6,0,257.709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.17,23.127,760.941,345.314,0.5,0.486
120.638,1249.378,-23.765,0.025,23.766,0.146,-17.932,0.139,17.932,179.556,2.185,0.144,32.32,106.764,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.038e6,0,257.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.916,23.237,762.003,345.381,0.5,0.486
121.138,1237.499,-23.753,0.024,23.753,0.052,-19.018,0.139,19.019,179.582,2.162,0.046,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.039e6,0,257.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.079,23.348,763.065,345.448,0.5,0.486
121.638,1225.625,-23.741,0.024,23.741,0.038,-20.103,0.139,20.103,179.605,2.176,0.029,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.04e6,0,257.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.24,23.459,764.126,345.515,0.5,0.486
122.138,1213.758,-23.729,0.024,23.729,0.047,-21.186,0.138,21.186,179.626,2.156,0.041,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.04e6,0,257.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.084,23.57,765.186,345.582,0.5,0.486
122.638,1201.896,-23.717,0.024,23.717,0.042,-22.268,0.138,22.269,179.645,2.173,0.034,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.041e6,0,257.708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.246,23.68,766.246,345.649,0.5,0.487
123.138,1190.041,-23.705,0.024,23.705,0.077,-23.345,0.138,23.346,179.662,2.136,0.073,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.042e6,0,257.718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.002,23.791,767.305,345.716,0.5,0.487
123.638,1178.191,-23.693,0.024,23.693,0.039,-24.41,0.138,24.41,179.677,2.121,0.031,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.042e6,0,257.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.067,23.902,768.364,345.783,0.5,0.487
124.138,1166.348,-23.681,0.024,23.681,0.047,-25.465,0.137,25.465,179.691,2.1,0.04,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.069,3.043e6,0,257.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.03,24.012,769.422,345.85,0.5,0.487
124.638,1154.51,-23.669,0.024,23.67,0.027,-26.517,0.137,26.517,179.703,2.107,0.013,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.043e6,0,257.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.138,24.123,770.48,345.917,0.5,0.487
125.138,1142.678,-23.658,0.024,23.658,0.025,-27.571,0.137,27.571,179.715,2.112,0.01,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.044e6,0,257.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.137,24.233,771.537,345.984,0.5,0.487
125.638,1130.852,-23.646,0.024,23.646,0.025,-28.628,0.137,28.628,179.726,2.115,0.007,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.045e6,0,257.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.135,24.343,772.594,346.051,0.5,0.487
126.138,1119.032,-23.634,0.024,23.634,0.046,-29.69,0.137,29.691,179.736,2.135,0.04,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.045e6,0,257.708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.218,24.454,773.65,346.118,0.5,0.487
126.638,1107.218,-23.622,0.024,23.623,0.117,-30.743,0.136,30.744,179.746,2.078,0.115,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.046e6,0,257.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.865,24.564,774.706,346.185,0.5,0.487
127.138,1095.41,-23.61,0.023,23.611,0.061,-31.789,0.136,31.79,179.754,2.106,0.056,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.046e6,0,257.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.22,24.674,775.761,346.251,0.5,0.487
127.638,1083.608,-23.599,0.023,23.599,0.024,-32.841,0.136,32.841,179.763,2.102,0.007,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.047e6,0,257.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.096,24.784,776.815,346.318,0.5,0.488
128.138,1071.811,-23.587,0.023,23.587,0.028,-33.89,0.136,33.891,179.77,2.095,0.015,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.048e6,0,257.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.073,24.894,777.869,346.385,0.5,0.488
128.638,1060.021,-23.576,0.024,23.576,0.088,-34.948,0.136,34.949,179.778,2.137,0.085,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.048e6,0,257.718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.306,25.004,778.923,346.451,0.5,0.488
129.138,1048.236,-23.564,0.023,23.564,0.04,-36.021,0.135,36.021,179.784,2.154,0.033,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.049e6,0,257.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.223,25.114,779.976,346.518,0.5,0.488
129.638,1036.457,-23.552,0.023,23.553,0.105,-37.085,0.135,37.085,179.791,2.103,0.102,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.049e6,0,257.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.916,25.224,781.028,346.585,0.5,0.488
130.138,1024.683,-23.541,0.023,23.541,0.059,-38.143,0.135,38.144,179.797,2.13,0.055,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.05e6,0,257.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.241,25.334,782.08,346.651,0.5,0.488
130.638,1012.916,-23.529,0.023,23.53,0.044,-39.213,0.135,39.213,179.803,2.149,0.037,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.051e6,0,257.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.226,25.444,783.132,346.718,0.5,0.488
131.138,1001.154,-23.518,0.023,23.518,0.078,-40.278,0.135,40.278,179.808,2.111,0.074,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.051e6,0,257.706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.977,25.554,784.182,346.784,0.5,0.488
131.638,989.398,-23.506,0.023,23.507,0.126,-41.318,0.134,41.318,179.814,2.049,0.124,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.052e6,0,257.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.821,25.663,785.233,346.851,0.5,0.489
132.138,977.648,-23.495,0.023,23.495,0.101,-42.331,0.134,42.331,179.818,2,0.098,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.052e6,0,257.708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.822,25.773,786.283,346.917,0.5,0.489
132.638,965.903,-23.483,0.023,23.484,0.123,-43.316,0.134,43.316,179.823,1.94,0.121,32.32,106.763,9.788,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.053e6,0,257.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.717,25.882,787.332,346.984,0.5,0.489
